"JOUR","CODE_STIF_TRNS","CODE_STIF_RES","CODE_STIF_ARRET","LIBELLE_ARRET","ID_REFA_LDA","CATEGORIE_TITRE","NB_VALD","Month","Year","Weekday","is_holiday"
2023-05-21,100,110,573,"MOUTON-DUVERN.",73653,"AMETHYSTE",51,"May",2023,"Sunday",FALSE
2021-09-04,800,804,924,"YERRES",63044,"TST",146,"Sep",2021,"Saturday",FALSE
2021-02-23,800,803,361,"INVALIDES",71274,"IMAGINE R",175,"Feb",2021,"Tuesday",FALSE
2019-12-22,800,854,391,"LA CELLE-SAINT-CLOUD",64251,"AMETHYSTE",6,"Dec",2019,"Sunday",FALSE
2021-12-27,100,110,694,"PORTE DE PANTIN",71989,"AUTRE TITRE",332,"Dec",2021,"Monday",FALSE
2023-06-04,100,110,650,"PLACE D. FETES",71885,"TST",286,"Jun",2023,"Sunday",FALSE
2021-12-25,100,110,43,"AVENUE EMILE ZOLA",71158,"NAVIGO JOUR",5,"Dec",2021,"Saturday",TRUE
2018-06-19,100,110,778,"SAINT-PHILIPPE-DU-ROULE",71334,"IMAGINE R",969,"Jun",2018,"Tuesday",FALSE
2021-06-21,100,110,377,"JAVEL",71150,"NON DEFINI",262,"Jun",2021,"Monday",FALSE
2020-04-09,800,803,141,"CHAMP DE MARS-TOUR EIFFEL",73844,"TST",5,"Apr",2020,"Thursday",FALSE
2022-12-30,800,803,818,"STE GENEVIEVE",60785,"NON DEFINI",22,"Dec",2022,"Friday",FALSE
2021-07-07,800,854,883,"VERNOUILLET-VERNEUIL",65691,"IMAGINE R",65,"Jul",2021,"Wednesday",FALSE
2023-06-16,100,110,509,"MARAICHERS",71703,"NON DEFINI",238,"Jun",2023,"Friday",FALSE
2017-07-17,100,110,149,"CHARDON-LAGACHE",71141,"TST",33,"Jul",2017,"Monday",FALSE
2017-10-01,800,803,42,"AVENUE HENRI MARTIN",71286,"NAVIGO",18,"Oct",2017,"Sunday",FALSE
2021-08-03,800,852,406,"LA VERRIERE",63426,"IMAGINE R",373,"Aug",2021,"Tuesday",FALSE
2022-10-03,800,803,367,"ISSY VAL SEI",71016,"AUTRE TITRE",5,"Oct",2022,"Monday",FALSE
2019-03-15,800,853,266,"ERMONT-EAUBONNE",65669,"AUTRE TITRE",5,"Mar",2019,"Friday",FALSE
2018-02-26,100,110,695,"PORTE DE SAINT-CLOUD",71084,"TST",361,"Feb",2018,"Monday",FALSE
2023-04-18,100,110,684,"PTE D.BAGNOLET",71799,"NAVIGO",210,"Apr",2023,"Tuesday",FALSE
2020-06-19,100,110,685,"PORTE DE CHAMPERRET",71450,"AMETHYSTE",152,"Jun",2020,"Friday",FALSE
2023-02-11,100,110,483278,"BARBARA",70441,"NAVIGO",51,"Feb",2023,"Saturday",FALSE
2017-07-18,800,804,433,"LE PLESSIS-CHENET",60006,"TST",5,"Jul",2017,"Tuesday",FALSE
2017-11-26,100,110,777,"SAINT-PAUL (LE MARAIS)",71222,"NAVIGO",49,"Nov",2017,"Sunday",FALSE
2022-04-03,800,800,1203,"VILLETANEUSE U",72396,"NAVIGO",5,"Apr",2022,"Sunday",FALSE
2023-05-25,100,110,155,"CHARL.MICHELS",71156,"NAVIGO",159,"May",2023,"Thursday",FALSE
2022-07-24,810,802,905,"VILLEPINTE",73547,"NON DEFINI",7,"Jul",2022,"Sunday",FALSE
2023-02-28,100,110,162,"CHATEAU ROUGE",71469,"NAVIGO",1411,"Feb",2023,"Tuesday",FALSE
2017-07-14,800,852,915,"VIROFLAY RIVE GAUCHE",63923,"IMAGINE R",404,"Jul",2017,"Friday",TRUE
2021-12-08,100,110,583,"NATION",71673,"AMETHYSTE",755,"Dec",2021,"Wednesday",FALSE
2020-05-31,810,801,172,"CHATOU-CROISSY",64483,"AMETHYSTE",21,"May",2020,"Sunday",FALSE
2022-12-03,100,110,546,"MICHEL BIZOT  ",71595,"AMETHYSTE",174,"Dec",2022,"Saturday",FALSE
2017-02-22,100,110,897,"VILLEJUIF-LOUIS ARAGON",70143,"TST",1092,"Feb",2017,"Wednesday",FALSE
2017-02-18,100,110,587,"NATIONALE",71043,"AUTRE TITRE",68,"Feb",2017,"Saturday",FALSE
2018-04-25,800,803,326,"GARE DE GENNEVILLIERS",72303,"AMETHYSTE",16,"Apr",2018,"Wednesday",FALSE
2018-11-17,100,110,548,"MIROMESNIL",71346,"FGT",119,"Nov",2018,"Saturday",FALSE
2018-02-28,800,803,335,"GRAVIGNY-BALIZY",62667,"TST",14,"Feb",2018,"Wednesday",FALSE
2019-07-17,800,803,38,"AUSTERLITZ",71135,"AUTRE TITRE",5,"Jul",2019,"Wednesday",FALSE
2021-09-21,100,110,195,"COLONEL FABIEN",71893,"AMETHYSTE",685,"Sep",2021,"Tuesday",FALSE
2022-08-01,100,110,54,"BASTILLE      ",71743,"NAVIGO JOUR",124,"Aug",2022,"Monday",FALSE
2018-05-17,100,110,253,"EGLISE DE PANTIN",72024,"TST",760,"May",2018,"Thursday",FALSE
2019-04-06,800,853,249,"ECOUEN-EZANVILLE",66533,"NAVIGO",11,"Apr",2019,"Saturday",FALSE
2019-05-11,800,804,437,"LE VERT-DE-MAISONS",73624,"NAVIGO",36,"May",2019,"Saturday",FALSE
2022-07-25,100,110,687,"PTE DE CHOISY ",70604,"NAVIGO JOUR",47,"Jul",2022,"Monday",FALSE
2018-07-11,100,110,476,"LOUIS BLANC",71407,"AMETHYSTE",188,"Jul",2018,"Wednesday",FALSE
2018-02-17,100,110,642,"PIERRE CURIE",70537,"IMAGINE R",597,"Feb",2018,"Saturday",FALSE
2018-06-28,800,850,222,"CRECY-EN-BRIE-LA-CHAPELLE",68293,"NAVIGO",5,"Jun",2018,"Thursday",FALSE
2017-11-18,810,802,621,"PARC DES EXPOSITIONS",73568,"TST",120,"Nov",2017,"Saturday",FALSE
2017-12-26,100,110,27,"ARTS ET METIERS",71293,"TST",236,"Dec",2017,"Tuesday",FALSE
2022-01-30,810,802,904,"VILLEPARISIS-MITRY-LE-NEUF",68916,"FGT",101,"Jan",2022,"Sunday",FALSE
2019-02-26,800,804,117,"BUNO-GIRONVILLE",59447,"IMAGINE R",13,"Feb",2019,"Tuesday",FALSE
2019-08-07,800,854,854,"THUN-LE-PARADIS",66334,"IMAGINE R",32,"Aug",2019,"Wednesday",FALSE
2022-04-08,800,850,910,"VILLIERS-MONTBARBIN",68311,"TST",5,"Apr",2022,"Friday",FALSE
2017-02-04,800,853,485,"LUZARCHES",67177,"AMETHYSTE",5,"Feb",2017,"Saturday",FALSE
2021-06-05,100,110,673,"PONT-MARIE (CITE DES ARTS)",71217,"NON DEFINI",222,"Jun",2021,"Saturday",FALSE
2017-12-10,100,110,104,"BOURSE",73635,"IMAGINE R",186,"Dec",2017,"Sunday",FALSE
2022-05-27,800,850,216,"COULOMMIERS",67920,"AMETHYSTE",10,"May",2022,"Friday",FALSE
2020-09-11,800,804,571,"MOULIN-GALANT",60084,"AMETHYSTE",8,"Sep",2020,"Friday",FALSE
2021-05-16,810,801,501,"MAISONS-LAFFITTE",65048,"FGT",77,"May",2021,"Sunday",FALSE
2021-03-23,100,110,640,"PHILIPPE AUGUSTE",71751,"NAVIGO",35,"Mar",2021,"Tuesday",FALSE
2021-09-15,800,854,566,"MONTREUIL",63989,"NAVIGO",21,"Sep",2021,"Wednesday",FALSE
2020-04-23,100,110,165,"CHATELET",71264,"NAVIGO JOUR",5,"Apr",2020,"Thursday",FALSE
2018-01-09,100,110,236,"DENFERT-ROCHEREAU",71056,"NAVIGO",161,"Jan",2018,"Tuesday",FALSE
2021-10-22,100,110,236,"DENFERT-ROCHEREAU",71056,"FGT",211,"Oct",2021,"Friday",FALSE
2021-12-19,810,802,839,"SAINT-REMY-LES-CHEVREUSE",62978,"FGT",9,"Dec",2021,"Sunday",FALSE
2023-06-01,800,805,620,"PANTIN",72421,"IMAGINE R",1352,"Jun",2023,"Thursday",FALSE
2022-09-18,100,110,236,"DENFERT-ROCH. ",71056,"AUTRE TITRE",693,"Sep",2022,"Sunday",FALSE
2018-04-19,100,110,776,"SAINT-MICHEL",73620,"AMETHYSTE",249,"Apr",2018,"Thursday",FALSE
2019-03-01,800,804,105,"BOUSSY-SAINT-ANTOINE",62596,"NAVIGO",103,"Mar",2019,"Friday",FALSE
2021-01-22,800,851,804,"SOUPPES",61094,"TST",33,"Jan",2021,"Friday",FALSE
2018-11-09,800,803,141,"CHAMP DE MARS-TOUR EIFFEL",73844,"NAVIGO JOUR",13,"Nov",2018,"Friday",FALSE
2019-03-06,810,802,617,"PALAISEAU-VILLEBON",63067,"AMETHYSTE",21,"Mar",2019,"Wednesday",FALSE
2021-03-01,800,854,883,"VERNOUILLET-VERNEUIL",65691,"NAVIGO JOUR",5,"Mar",2021,"Monday",FALSE
2021-07-11,810,802,327,"GENTILLY",70543,"IMAGINE R",445,"Jul",2021,"Sunday",FALSE
2021-12-16,100,110,442,"LE KREMLIN-BICETRE",70452,"AMETHYSTE",296,"Dec",2021,"Thursday",FALSE
2019-03-13,800,853,63,"BELLOY-SAINT-MARTIN",67126,"FGT",5,"Mar",2019,"Wednesday",FALSE
2020-03-12,100,110,74,"BILLANCOURT",71034,"AUTRE TITRE",280,"Mar",2020,"Thursday",FALSE
2023-06-05,800,852,813,"ST CYR",73731,"TST",303,"Jun",2023,"Monday",FALSE
2022-06-06,100,110,180,"CHEMIN VERT",73622,"IMAGINE R",319,"Jun",2022,"Monday",TRUE
2019-10-29,800,853,847,"TAVERNY",66557,"IMAGINE R",183,"Oct",2019,"Tuesday",FALSE
2020-06-10,800,854,541,"MEULAN-HARDRICOURT",66321,"AMETHYSTE",5,"Jun",2020,"Wednesday",FALSE
2022-10-10,800,803,367,"ISSY VAL SEI",71016,"TST",281,"Oct",2022,"Monday",FALSE
2018-02-17,100,110,496,"MAIRIE D'IVRY",70488,"NAVIGO",75,"Feb",2018,"Saturday",FALSE
2018-10-08,810,801,87,"BOISSY-SAINT-LEGER",72881,"TST",590,"Oct",2018,"Monday",FALSE
2022-02-07,100,110,778,"SAINT-PHILIPPE-DU-ROULE",71334,"FGT",116,"Feb",2022,"Monday",FALSE
2020-11-27,810,802,616,"PALAISEAU",63175,"IMAGINE R",335,"Nov",2020,"Friday",FALSE
2023-05-31,800,804,924,"YERRES",63044,"NON DEFINI",77,"May",2023,"Wednesday",FALSE
2020-02-03,800,803,108,"BRETIGNY",60247,"AMETHYSTE",237,"Feb",2020,"Monday",FALSE
2023-03-21,810,802,286,"FONTAINE-MICH.",69647,"NON DEFINI",41,"Mar",2023,"Tuesday",FALSE
2021-07-24,100,110,212,"CORVISART",71013,"FGT",86,"Jul",2021,"Saturday",FALSE
2020-02-13,100,110,689,"PORTE DE CLICHY",71545,"NAVIGO",83,"Feb",2020,"Thursday",FALSE
2019-08-12,800,803,26,"ARPAJON",60072,"TST",79,"Aug",2019,"Monday",FALSE
2018-11-26,100,110,701,"PORTE DE VERSAILLES",71045,"FGT",343,"Nov",2018,"Monday",FALSE
2019-01-27,100,110,323,"GARIBALDI",72128,"IMAGINE R",501,"Jan",2019,"Sunday",FALSE
2020-10-15,100,110,342,"GUY MOQUET",71528,"AMETHYSTE",45,"Oct",2020,"Thursday",FALSE
2022-07-17,100,110,379,"JOURDAIN      ",71868,"NAVIGO",76,"Jul",2022,"Sunday",FALSE
2019-08-06,800,853,239,"DOMONT",66654,"TST",129,"Aug",2019,"Tuesday",FALSE
2021-02-05,100,110,165,"CHATELET",71264,"NAVIGO JOUR",43,"Feb",2021,"Friday",FALSE
2018-08-16,100,110,236,"DENFERT-ROCHEREAU",71056,"FGT",208,"Aug",2018,"Thursday",FALSE
2022-11-22,810,801,753,"RUEIL-MALMAIS.",70902,"NAVIGO JOUR",78,"Nov",2022,"Tuesday",FALSE
2020-10-02,100,110,65,"BERAULT",71650,"TST",187,"Oct",2020,"Friday",FALSE
2022-05-06,800,850,516,"MARLES-EN-BRIE",67604,"IMAGINE R",72,"May",2022,"Friday",FALSE
2021-07-07,810,801,594,"NOGENT-SUR-MARNE",71590,"NAVIGO JOUR",18,"Jul",2021,"Wednesday",FALSE
2021-04-20,100,110,709,"PRE SAINT-GERVAIS",71911,"AUTRE TITRE",16,"Apr",2021,"Tuesday",FALSE
2020-03-31,100,110,65,"BERAULT",71650,"NAVIGO",14,"Mar",2020,"Tuesday",FALSE
2020-04-11,100,110,162,"CHATEAU ROUGE",71469,"NON DEFINI",68,"Apr",2020,"Saturday",TRUE
2018-06-30,100,110,897,"VILLEJUIF-LOUIS ARAGON",70143,"FGT",675,"Jun",2018,"Saturday",FALSE
2023-03-22,100,110,104,"BOURSE",73635,"TST",364,"Mar",2023,"Wednesday",FALSE
2019-04-07,100,110,233,"DAUMESNIL",71614,"AMETHYSTE",369,"Apr",2019,"Sunday",FALSE
2023-02-19,800,851,158,"CHARTRETTES",61763,"FGT",5,"Feb",2023,"Sunday",FALSE
2019-05-04,100,110,467,"LIEGE",71382,"FGT",49,"May",2019,"Saturday",FALSE
2022-04-03,800,854,665,"PONT-CARDINET",71475,"AUTRE TITRE",32,"Apr",2022,"Sunday",FALSE
2020-09-23,100,110,717,"QUAI DE LA GARE",71597,"AUTRE TITRE",201,"Sep",2020,"Wednesday",FALSE
2017-06-25,100,110,223,"CRETEIL-L'ECHAT (HOPITAL MONDOR)",70269,"NAVIGO",877,"Jun",2017,"Sunday",FALSE
2018-10-19,810,802,102,"BOURG-LA-REINE",70033,"NAVIGO",260,"Oct",2018,"Friday",FALSE
2022-08-18,800,854,859,"TRIEL SUR SEINE",74371,"TST",44,"Aug",2022,"Thursday",FALSE
2017-08-10,100,110,494,"MAIRIE DES LILAS",71909,"AMETHYSTE",160,"Aug",2017,"Thursday",FALSE
2023-03-02,800,853,138,"CHAMPAGNE OISE",67241,"IMAGINE R",54,"Mar",2023,"Thursday",FALSE
2017-10-27,100,110,641,"PICPUS",71639,"IMAGINE R",562,"Oct",2017,"Friday",FALSE
2023-03-04,100,110,313,"GARE DE L'EST",71359,"NAVIGO JOUR",271,"Mar",2023,"Saturday",FALSE
2023-03-16,100,110,646,"PIGALLE",71409,"TST",823,"Mar",2023,"Thursday",FALSE
2021-02-01,800,852,432,"LE PERRAY",62804,"AMETHYSTE",16,"Feb",2021,"Monday",FALSE
2021-08-01,100,110,606,"OPERA",71337,"FGT",149,"Aug",2021,"Sunday",FALSE
2020-11-21,800,851,103,"BOURRON-MARLOTTE-GREZ",61318,"NON DEFINI",5,"Nov",2020,"Saturday",FALSE
2019-10-06,100,110,382,"JULES JOFFRIN",71521,"NON DEFINI",72,"Oct",2019,"Sunday",FALSE
2017-03-21,100,110,476,"LOUIS BLANC",71407,"FGT",272,"Mar",2017,"Tuesday",FALSE
2020-09-29,800,854,783,"SANTEUIL-LE-PERCHAY",67196,"NAVIGO",20,"Sep",2020,"Tuesday",FALSE
2019-09-07,100,110,842,"SULLY-MORLAND",71201,"AUTRE TITRE",62,"Sep",2019,"Saturday",FALSE
2021-09-11,810,802,905,"VILLEPINTE",73547,"FGT",154,"Sep",2021,"Saturday",FALSE
2017-12-08,800,852,915,"VIROFLAY RIVE GAUCHE",63923,"NAVIGO",22,"Dec",2017,"Friday",FALSE
2018-05-27,800,850,581,"NANTEUIL-SAACY",69072,"NAVIGO",166,"May",2018,"Sunday",FALSE
2022-04-14,100,110,717,"QUAI DE LA GARE",71597,"NON DEFINI",498,"Apr",2022,"Thursday",FALSE
2022-04-06,100,110,764,"SAINT-FARGEAU",71860,"NAVIGO",1038,"Apr",2022,"Wednesday",FALSE
2020-01-10,810,801,431,"LE PARC-DE-SAINT-MAUR",70359,"AUTRE TITRE",5,"Jan",2020,"Friday",FALSE
2019-09-08,100,110,16,"ANATOLE FRANCE",71519,"AMETHYSTE",53,"Sep",2019,"Sunday",FALSE
2022-05-06,100,110,282,"FELIX FAURE",71137,"AUTRE TITRE",429,"May",2022,"Friday",FALSE
2021-08-19,100,110,332,"GONCOURT (HOPITAL SAINT-LOUIS)",71840,"NON DEFINI",274,"Aug",2021,"Thursday",FALSE
2020-07-08,100,110,420,"LA MOTTE-PICQUET-GRENELLE",71199,"NON DEFINI",482,"Jul",2020,"Wednesday",FALSE
2020-02-06,800,805,446,"LES BOULLEREAUX-CHAMPIGNY",73098,"AMETHYSTE",90,"Feb",2020,"Thursday",FALSE
2018-08-04,810,802,392,"LA CROIX-DE-BERNY-FRESNES",69813,"IMAGINE R",809,"Aug",2018,"Saturday",FALSE
2021-06-21,810,801,393,"LA DEFENSE-GRANDE ARCHE",71517,"AUTRE TITRE",682,"Jun",2021,"Monday",FALSE
2020-08-01,810,801,306,"GARE DE LYON",73626,"AUTRE TITRE",566,"Aug",2020,"Saturday",FALSE
2021-10-27,800,853,637,"PERSAN-BEAUMONT",67292,"NAVIGO JOUR",11,"Oct",2021,"Wednesday",FALSE
2022-03-28,800,805,963,"EMERAINVILLE-PONTAULT-COMBAULT",67897,"NAVIGO JOUR",7,"Mar",2022,"Monday",FALSE
2021-07-11,810,801,289,"FONTENAY-SOUS-BOIS",71630,"NON DEFINI",218,"Jul",2021,"Sunday",FALSE
2017-02-28,100,110,244,"DUGOMMIER",71606,"FGT",235,"Feb",2017,"Tuesday",FALSE
2017-05-18,800,805,620,"PANTIN",72421,"AUTRE TITRE",310,"May",2017,"Thursday",FALSE
2022-01-11,800,854,304,"GARCHES-MARNES-LA-COQUETTE",70713,"IMAGINE R",476,"Jan",2022,"Tuesday",FALSE
2022-01-26,800,804,430,"LE MEE",62003,"FGT",229,"Jan",2022,"Wednesday",FALSE
2022-02-28,100,110,379,"JOURDAIN",71868,"AMETHYSTE",202,"Feb",2022,"Monday",FALSE
2022-04-12,100,110,1072,"CRETEIL-P. LAC",69884,"NAVIGO JOUR",7,"Apr",2022,"Tuesday",FALSE
2017-12-27,810,801,182,"CHESSY - MARNE-LA-VALLEE",68385,"AMETHYSTE",124,"Dec",2017,"Wednesday",FALSE
2021-08-21,100,110,104,"BOURSE",73635,"AUTRE TITRE",85,"Aug",2021,"Saturday",FALSE
2017-02-10,100,110,861,"TRINITE-D'ESTIENNE D'ORVES",71355,"FGT",116,"Feb",2017,"Friday",FALSE
2017-03-03,800,803,141,"CHAMP DE MARS-TOUR EIFFEL",73844,"AUTRE TITRE",86,"Mar",2017,"Friday",FALSE
2022-10-14,100,110,275,"EUROPE        ",73617,"IMAGINE R",1334,"Oct",2022,"Friday",FALSE
2023-03-21,800,852,658,"PLAISIR LES CL",64195,"FGT",61,"Mar",2023,"Tuesday",FALSE
2021-02-25,800,853,710,"PRESLES-COURCELLES",67169,"TST",5,"Feb",2021,"Thursday",FALSE
2023-06-03,100,110,765,"ST-FRAN.XAVIER",71204,"TST",121,"Jun",2023,"Saturday",FALSE
2022-10-08,800,853,68,"BESSANCOURT",66672,"TST",31,"Oct",2022,"Saturday",FALSE
2018-11-30,800,853,239,"DOMONT",66654,"TST",170,"Nov",2018,"Friday",FALSE
2021-05-29,100,110,419,"LAMARCK-CAULAINCOURT",71492,"NAVIGO",23,"May",2021,"Saturday",FALSE
2022-06-30,100,110,628,"PASTEUR",71125,"NAVIGO JOUR",15,"Jun",2022,"Thursday",FALSE
2023-02-17,100,110,682,"PORTE DAUPHINE",73795,"AUTRE TITRE",748,"Feb",2023,"Friday",FALSE
2020-08-30,100,110,160,"CHATEAU DE VINCENNES",71634,"AMETHYSTE",246,"Aug",2020,"Sunday",FALSE
2022-09-08,800,852,190,"CLAMART",70505,"IMAGINE R",944,"Sep",2022,"Thursday",FALSE
2023-06-12,100,110,766,"SAINT-GEORGES",71366,"AMETHYSTE",82,"Jun",2023,"Monday",FALSE
2020-02-02,800,851,284,"FONTAINEBLEAU-AVON",61579,"FGT",24,"Feb",2020,"Sunday",FALSE
2019-10-28,800,853,568,"MONTSOULT-MAFFLIERS",67000,"NAVIGO JOUR",5,"Oct",2019,"Monday",FALSE
2021-01-21,800,853,568,"MONTSOULT-MAFFLIERS",67000,"NON DEFINI",19,"Jan",2021,"Thursday",FALSE
2022-01-03,800,853,823,"SAINT-LEU-LA-FORET",66452,"AUTRE TITRE",5,"Jan",2022,"Monday",FALSE
2022-10-07,800,803,257,"EPINAY SUR ORGE",60915,"NAVIGO JOUR",13,"Oct",2022,"Friday",FALSE
2022-01-13,100,110,1008,"LES COURTILLES",72286,"AUTRE TITRE",287,"Jan",2022,"Thursday",FALSE
2017-11-06,100,110,873,"VARENNE",71232,"AUTRE TITRE",5,"Nov",2017,"Monday",FALSE
2019-11-12,800,803,73,"BIEVRES",63404,"IMAGINE R",163,"Nov",2019,"Tuesday",FALSE
2023-01-10,100,110,772,"ST-MANDE TOUR.",71647,"TST",749,"Jan",2023,"Tuesday",FALSE
2022-10-25,100,110,1006,"OLYMPIADES    ",71557,"FGT",706,"Oct",2022,"Tuesday",FALSE
2019-08-21,800,854,394,"LA DEFENSE-GRANDE ARCHE",71517,"NAVIGO",351,"Aug",2019,"Wednesday",FALSE
2021-01-16,800,853,256,"ENGHIEN-LES-BAINS",65485,"IMAGINE R",642,"Jan",2021,"Saturday",FALSE
2019-11-18,800,850,567,"MONTRY-CONDE",68582,"NAVIGO",32,"Nov",2019,"Monday",FALSE
2017-06-13,800,853,39,"AUVERS-SUR-OISE",67027,"TST",5,"Jun",2017,"Tuesday",FALSE
2017-03-20,100,110,802,"SIMPLON",71556,"AMETHYSTE",262,"Mar",2017,"Monday",FALSE
2021-07-03,810,801,578,"NANTERRE-UNIVERSITE",70956,"FGT",360,"Jul",2021,"Saturday",FALSE
2022-05-26,800,853,260,"EPLUCHES",66915,"NAVIGO",12,"May",2022,"Thursday",TRUE
2019-10-06,800,852,62,"BELLEVUE",69528,"AMETHYSTE",16,"Oct",2019,"Sunday",FALSE
2018-11-05,810,802,219,"COURCELLE-SUR-YVETTE",62951,"NAVIGO",10,"Nov",2018,"Monday",FALSE
2018-02-12,800,853,95,"BOUFFEMONT-MOISSELLES",66795,"TST",33,"Feb",2018,"Monday",FALSE
2022-05-09,800,850,860,"TRILPORT",68984,"TST",32,"May",2022,"Monday",FALSE
2017-10-09,800,804,819,"SAINT-FARGEAU",62172,"IMAGINE R",28,"Oct",2017,"Monday",FALSE
2020-07-24,100,110,122,"CADET",71351,"IMAGINE R",557,"Jul",2020,"Friday",FALSE
2017-06-19,800,850,569,"MORMANT",62351,"NAVIGO",399,"Jun",2017,"Monday",FALSE
2017-09-30,100,110,301,"GAMBETTA",71808,"AMETHYSTE",476,"Sep",2017,"Saturday",FALSE
2018-08-29,810,802,520,"MASSY-PALAISEAU",63244,"TST",976,"Aug",2018,"Wednesday",FALSE
2019-06-24,100,110,173,"CHAUSSEE D'ANTIN (LA FAYETTE)",73689,"TST",410,"Jun",2019,"Monday",FALSE
2017-09-18,100,110,389,"KLEBER",73656,"IMAGINE R",335,"Sep",2017,"Monday",FALSE
2022-02-05,100,110,509,"MARAICHERS",71703,"FGT",219,"Feb",2022,"Saturday",FALSE
2022-01-04,800,854,321,"GARGENVILLE",65732,"IMAGINE R",118,"Jan",2022,"Tuesday",FALSE
2021-07-07,100,110,373,"JAURES",71940,"NAVIGO JOUR",14,"Jul",2021,"Wednesday",FALSE
2021-07-25,100,110,232,"DANUBE",71930,"FGT",30,"Jul",2021,"Sunday",FALSE
2017-02-12,100,110,717,"QUAI DE LA GARE",71597,"AMETHYSTE",206,"Feb",2017,"Sunday",FALSE
2017-09-30,800,803,474,"LONGJUMEAU",62977,"TST",9,"Sep",2017,"Saturday",FALSE
2021-11-10,800,803,31,"ATHIS-MONS",63134,"NON DEFINI",28,"Nov",2021,"Wednesday",FALSE
2019-07-26,800,854,834,"SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE",66731,"NAVIGO",5,"Jul",2019,"Friday",FALSE
2019-07-27,100,110,848,"TELEGRAPHE",71870,"TST",214,"Jul",2019,"Saturday",FALSE
2021-04-14,100,110,1017,"FUNICULAIRE   ",73849,"NAVIGO JOUR",5,"Apr",2021,"Wednesday",FALSE
2019-11-15,800,852,906,"VILLEPREUX-LES-CLAYES",64145,"NAVIGO JOUR",5,"Nov",2019,"Friday",FALSE
2020-05-14,100,110,416,"LA FOURCHE",71474,"IMAGINE R",285,"May",2020,"Thursday",FALSE
2019-06-15,810,802,622,"PARC-DE-SCEAUX",69906,"FGT",16,"Jun",2019,"Saturday",FALSE
2021-05-02,800,854,263,"ERAGNY-NEUVILLE",66484,"IMAGINE R",24,"May",2021,"Sunday",FALSE
2019-09-13,800,804,428,"LE BRAS-DE-FER",60422,"AMETHYSTE",44,"Sep",2019,"Friday",FALSE
2019-10-29,810,802,484,"LUXEMBOURG",71161,"AUTRE TITRE",100,"Oct",2019,"Tuesday",FALSE
2017-04-19,800,850,140,"CHAMPBENOIST-POIGNY",62064,"FGT",22,"Apr",2017,"Wednesday",FALSE
2017-08-08,800,803,825,"SAINT-MARTIN-D'ETAMPES",59531,"TST",15,"Aug",2017,"Tuesday",FALSE
2022-11-10,100,110,93,"BOTZARIS      ",71906,"NAVIGO",484,"Nov",2022,"Thursday",FALSE
2020-03-04,100,110,93,"BOTZARIS",71906,"AMETHYSTE",75,"Mar",2020,"Wednesday",FALSE
2023-01-09,100,110,290,"FORT D'AUBERV.",73695,"NAVIGO",384,"Jan",2023,"Monday",FALSE
2017-12-05,100,110,555,"MONTGALLET",71631,"AMETHYSTE",211,"Dec",2017,"Tuesday",FALSE
2021-08-18,810,802,189,"CITE UNIVERSITAIRE",70623,"NON DEFINI",1006,"Aug",2021,"Wednesday",FALSE
2021-09-03,810,801,116,"BRY-SUR-MARNE",73166,"FGT",167,"Sep",2021,"Friday",FALSE
2019-06-23,100,110,441,"LEDRU-ROLLIN",71693,"AUTRE TITRE",43,"Jun",2019,"Sunday",FALSE
2018-11-04,100,110,278,"EXELMANS",71124,"AMETHYSTE",61,"Nov",2018,"Sunday",FALSE
2021-04-16,100,110,1006,"OLYMPIADES",71557,"TST",683,"Apr",2021,"Friday",FALSE
2019-04-27,100,110,481,"LOUVRE-RIVOLI",73630,"NON DEFINI",14,"Apr",2019,"Saturday",FALSE
2023-03-18,810,802,77,"BLANC MESNIL",72648,"IMAGINE R",488,"Mar",2023,"Saturday",FALSE
2019-03-24,810,802,429,"LE GUICHET",63025,"IMAGINE R",214,"Mar",2019,"Sunday",FALSE
2018-09-12,100,110,389,"KLEBER",73656,"IMAGINE R",402,"Sep",2018,"Wednesday",FALSE
2021-01-29,810,801,393,"LA DEFENSE-GRANDE ARCHE",71517,"NAVIGO JOUR",235,"Jan",2021,"Friday",FALSE
2017-07-19,100,110,11,"ALEXANDRE DUMAS",71728,"IMAGINE R",826,"Jul",2017,"Wednesday",FALSE
2022-11-12,800,803,57,"BOULEVARD VICTOR",74002,"NAVIGO",466,"Nov",2022,"Saturday",FALSE
2023-04-08,100,110,671,"PONT DE SEVRES",70698,"AMETHYSTE",210,"Apr",2023,"Saturday",TRUE
2018-08-08,800,800,1202,"EPINAY VIL T11",65227,"TST",74,"Aug",2018,"Wednesday",FALSE
2020-05-31,100,110,1006,"OLYMPIADES",71557,"NAVIGO",493,"May",2020,"Sunday",FALSE
2017-11-17,800,804,81,"BOIGNEVILLE",59420,"TST",5,"Nov",2017,"Friday",FALSE
2017-05-30,100,110,693,"PORTE DE MONTREUIL",71710,"IMAGINE R",1131,"May",2017,"Tuesday",FALSE
2020-08-15,800,804,135,"CESSON",62176,"NON DEFINI",5,"Aug",2020,"Saturday",TRUE
2020-10-21,100,110,300,"GALLIENI (PARC DE BAGNOLET)",71817,"AUTRE TITRE",223,"Oct",2020,"Wednesday",FALSE
2021-12-17,100,110,218,"COURCELLES",71376,"TST",269,"Dec",2021,"Friday",FALSE
